origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity
placements,ASV40_Turbellaria_Acoelomorpha_Archaphanostoma_Archaphanostoma_agile,1,155,1,1,-17352.5,-17355.3,0.00502109,0.011348,NA,NA,NA,NA
placements,ASV189_Turbellaria_Acoelomorpha_Kuma_Kuma_viridis,1,282,1,1,-17227.8,-17230.8,0.00768117,0.0165137,NA,NA,NA,NA
placements,ASV146_Turbellaria_Rhabdocoela_Promesostoma_Promesostoma_cochleare,1,333,0.968787,0.985225,-15037.3,-15048.1,0.177758,0.766732,NA,NA,NA,NA
placements,ASV205_Turbellaria_Rhabdocoela_Cheliplanilla_Cheliplanilla_caudata,1,333,0.990612,0.997889,-15316.6,-15323.7,0.175222,0.458608,NA,NA,NA,NA
placements,ASV31_Turbellaria_Rhabdocoela_Cheliplana_Cheliplana_orthocirra,1,333,0.983617,0.994198,-15374.3,-15382.2,0.1792,0.527395,NA,NA,NA,NA
placements,ASV106_Turbellaria_Rhabdocoela_Cilionema_Cilionema_hawaiiensis,1,333,1,1,-15435.3,-15442.4,0.150164,0.453709,NA,NA,NA,NA
placements,ASV77_Turbellaria_Rhabdocoela_Paracicerina_Paracicerina_laboeica,1,333,0.978168,0.991355,-15444.3,-15452.8,0.181742,0.561802,NA,NA,NA,NA
placements,ASV135_Turbellaria_Rhabdocoela_Astrotorhynchus_Astrotorhynchus_bifidus,1,333,0.847107,0.842954,-15432.7,-15445.1,0.222829,0.864352,NA,NA,NA,NA
placements,ASV111_Turbellaria_Acoelomorpha_Pseudmecynostomum_Pseudmecynostomum_bruneofilum,1,1,0.394368,0.510538,-17340.6,-17345.9,0.0315549,0.307785,NA,NA,NA,NA
placements,ASV196_Turbellaria_Acoelomorpha_Mecynostomum_Mecynostomum_auritum,1,466,0.280453,0.448514,-17350,-17355.4,0.0249935,0.369337,NA,NA,NA,NA
placements,ASV20_Turbellaria_Rhabdocoela_Promesostoma_Promesostoma_cochleare,1,333,0.970575,0.985564,-15033,-15043.5,0.177674,0.742204,NA,NA,NA,NA
placements,ASV174_Turbellaria_Acoelomorpha_Kuma_Kuma_viridis,1,282,1,1,-17284.1,-17290.1,6.14833e-06,6.11352e-06,NA,NA,NA,NA
placements,ASV50_Turbellaria_Acoelomorpha_Actinoposthia_Actinoposthia_beklemischevi,1,190,0.204467,0.303573,-15075.3,-15078,5e-07,6.11352e-06,NA,NA,NA,NA
placements,ASV10_Turbellaria_Rhabdocoela_Paracicerina_Paracicerina_laboeica,1,333,0.997604,0.999251,-15529.9,-15538.4,0.158743,0.557147,NA,NA,NA,NA
placements,ASV1_Turbellaria_Rhabdocoela_Astrotorhynchus_Astrotorhynchus_bifidus,1,333,0.84978,0.863011,-15436.7,-15449.1,0.221807,0.873499,NA,NA,NA,NA
placements,ASV90_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,127,0.999174,0.999502,-5707.02,-5709.39,5.62254e-06,0.0852106,NA,NA,NA,NA
placements,ASV101_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,126,1,1,-14298.9,-14303.6,9.12787e-06,6.11352e-06,NA,NA,NA,NA
placements,ASV39_Turbellaria_Acoelomorpha_Mecynostomum_Mecynostomum_sp.,1,469,0.34612,0.378239,-17519.7,-17524.9,0.011424,0.334898,NA,NA,NA,NA
placements,ASV56_Turbellaria_Rhabdocoela_Adenopharynx_Adenopharynx_mitrabursalis,1,333,0.965239,0.98638,-14989.6,-15004.6,0.164818,1.09267,NA,NA,NA,NA
placements,ASV22_Turbellaria_Rhabdocoela_Adenopharynx_Adenopharynx_mitrabursalis,1,333,0.838048,0.883938,-14844.7,-14858.6,0.195697,1.00865,NA,NA,NA,NA
placements,ASV75_Turbellaria_Acoelomorpha_Mecynostomum_Mecynostomum_sp.,1,469,0.291551,0.3423,-17381.4,-17386.6,0.0134777,0.337229,NA,NA,NA,NA
placements,ASV133_Turbellaria_Rhabdocoela_Cheliplana_Cheliplana_orthocirra,1,333,0.991194,0.997779,-15446.9,-15455.6,0.163308,0.580557,NA,NA,NA,NA
placements,ASV55_Turbellaria_Acoelomorpha_Postaphanostoma_Postaphanostoma_nilssoni,1,460,0.832572,0.82732,-16118.4,-16121.2,0.0751936,0.0953118,NA,NA,NA,NA
placements,ASV102_Turbellaria_Macrostomorpha_Macrostomidae_Macrostomidae_sp.,1,333,0.978681,0.994749,-15399,-15405,0.170898,0.369115,NA,NA,NA,NA
placements,ASV159_Turbellaria_Rhabdocoela_Brinkmanniella_Brinkmanniella_palmata,1,333,0.964446,0.987139,-15475.1,-15487.4,0.183077,0.891278,NA,NA,NA,NA
placements,ASV139_Turbellaria_Rhabdocoela_Wahlia_Wahlia_macrostylifera,1,333,0.949877,0.96205,-14621,-14632.3,0.188036,0.779787,NA,NA,NA,NA
placements,ASV197_Turbellaria_Rhabdocoela_Proxenetes_Proxenetes_puccinellicola,1,333,1,1,-15470.1,-15478.3,0.104288,0.540358,NA,NA,NA,NA
placements,ASV158_Turbellaria_Rhabdocoela_Gnathorhynchus_Gnathorhynchus_inermis,1,333,0.879979,0.949029,-15278,-15286.9,0.215313,0.601377,NA,NA,NA,NA
placements,ASV89_Turbellaria_Rhabdocoela_Polycystis_Polycystis_naegelii,1,333,0.985175,0.994435,-15015.8,-15024.1,0.189895,0.547259,NA,NA,NA,NA
placements,ASV62_Turbellaria_Acoelomorpha_Archaphanostoma_Archaphanostoma_agile,1,155,1,1,-17313,-17315.4,0.00512783,0.027152,NA,NA,NA,NA
placements,ASV88_Turbellaria_Rhabdocoela_Astrotorhynchus_Astrotorhynchus_bifidus,1,333,0.836079,0.840794,-15439,-15452,0.222951,0.914363,NA,NA,NA,NA
placements,ASV69_Turbellaria_Rhabdocoela_Thalassoplanella_Thalassoplanella_collaris,1,333,0.859318,0.912164,-15650.2,-15665.1,0.208879,1.07989,NA,NA,NA,NA
placements,ASV160_Turbellaria_Rhabdocoela_Promesostoma_Promesostoma_cochleare,1,333,0.962987,0.976496,-15034,-15044.8,0.178724,0.761164,NA,NA,NA,NA
placements,ASV92_Turbellaria_Rhabdocoela_Astrotorhynchus_Astrotorhynchus_bifidus,1,333,0.906078,0.917496,-15212.2,-15223.5,0.210691,0.794555,NA,NA,NA,NA
placements,ASV24_Turbellaria_Macrostomorpha_Microstomum_Microstomum_papillosum,1,333,1,1,-15360.4,-15367.3,0.130362,0.4382,NA,NA,NA,NA
placements,ASV21_Turbellaria_Acoelomorpha_Kuma_Kuma_viridis,1,283,1,1,-17321.5,-17326.3,7.27266e-06,6.11352e-06,NA,NA,NA,NA
placements,ASV12_Turbellaria_Acoelomorpha_Mecynostomum_Mecynostomum_auritum,1,469,0.289808,0.333751,-17044.6,-17049.9,0.0136175,0.346791,NA,NA,NA,NA
placements,ASV193_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,126,1,1,-16332.5,-16337.3,9.12787e-06,6.11352e-06,NA,NA,NA,NA
placements,ASV149_Turbellaria_Rhabdocoela_Baicalellia_Baicalellia_brevituba,1,333,0.991024,0.99644,-15462.5,-15469.7,0.179636,0.472406,NA,NA,NA,NA
placements,ASV23_Turbellaria_Rhabdocoela_Promesostoma_Promesostoma_sp.,1,333,1,1,-15655.6,-15665.3,0.129962,0.670842,NA,NA,NA,NA
placements,ASV7_Turbellaria_Rhabdocoela_Gnathorhynchus_Gnathorhynchus_inermis,1,333,0.998833,0.999768,-15340.5,-15348.2,0.164945,0.499596,NA,NA,NA,NA
placements,ASV128_Turbellaria_Rhabdocoela_Promesostoma_Promesostoma_cochleare,1,333,0.968219,0.983629,-15033.4,-15044,0.17975,0.747367,NA,NA,NA,NA
placements,ASV84_Turbellaria_Rhabdocoela_Gnathorhynchus_Gnathorhynchus_inermis,1,333,0.998799,0.999758,-15340.9,-15348.7,0.165188,0.503993,NA,NA,NA,NA
placements,ASV83_Turbellaria_Acoelomorpha_Otocelis_Otocelis_sandara,1,453,0.765485,0.910042,-16573,-16575.3,0.0661463,0.0664251,NA,NA,NA,NA
placements,ASV27_Turbellaria_Rhabdocoela_Ptychopera_Ptychopera_westbladi,1,333,0.885511,0.785467,-14760.2,-14770.5,0.141028,0.709809,NA,NA,NA,NA
placements,ASV123_Turbellaria_Macrostomorpha_Austromacrostomum_Austromacrostomum_arumoidicornum,1,333,1,1,-15354.3,-15361.3,0.128891,0.447239,NA,NA,NA,NA
placements,ASV19_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,134,0.269282,0.337924,-17544.6,-17546.3,0.00827793,0.0360441,NA,NA,NA,NA
placements,ASV170_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,126,0.771671,0.848469,-17448.8,-17451.2,0.0156308,0.0558032,NA,NA,NA,NA
placements,ASV182_Turbellaria_Acoelomorpha_Solenofilomorpha_Solenofilomorpha_pellucida,1,354,0.631489,0.661887,-15301.9,-15303.7,0.0104542,0.0266623,NA,NA,NA,NA
placements,ASV152_Turbellaria_Acoelomorpha_Haplogonaria_Haplogonaria_sp.,1,126,1,1,-16785,-16789.8,9.12787e-06,6.11352e-06,NA,NA,NA,NA
placements,ASV202_Cestoda_Eucestoda_Taenia_Taenia_serialis,1,264,0.106992,0.0570673,-5393.58,-5428.8,7.06112e-06,1.99999,NA,NA,NA,NA
placements,ASV200_Turbellaria_Rhabdocoela_Brinkmanniella_Brinkmanniella_palmata,1,333,0.960047,0.98562,-15446.5,-15459.3,0.183354,0.933704,NA,NA,NA,NA
placements,ASV183_Turbellaria_Acoelomorpha_Otocelis_Otocelis_sandara,1,453,0.753506,0.907886,-16580.4,-16582.7,0.0660187,0.072212,NA,NA,NA,NA
placements,ASV178_Turbellaria_Rhabdocoela_Baicalellia_Baicalellia_canadensis,1,333,0.889793,0.87789,-15241.5,-15253.5,0.203098,0.836862,NA,NA,NA,NA
placements,ASV134_Turbellaria_Acoelomorpha_Solenofilomorpha_Solenofilomorpha_pellucida,1,368,0.983846,0.989625,-15340.2,-15342.5,0.0227269,0.0715942,NA,NA,NA,NA
placements,ASV17_Turbellaria_Rhabdocoela_Adenopharynx_Adenopharynx_mitrabursalis,1,334,0.521455,0.706613,-14822.7,-14834.6,0.115932,0.85601,NA,NA,NA,NA
placements,ASV6_Turbellaria_Rhabdocoela_Paracrorhynchus_Paracrorhynchus_sp.,1,333,0.993136,0.996481,-15446.1,-15453.2,0.184946,0.452754,NA,NA,NA,NA
placements,ASV8_Turbellaria_Rhabdocoela_Thalassoplanella_Thalassoplanella_collaris,1,333,0.96832,0.992762,-15464.7,-15475.1,0.188083,0.71161,NA,NA,NA,NA
placements,ASV190_Turbellaria_Rhabdocoela_Cheliplana_Cheliplana_orthocirra,1,333,0.987809,0.995887,-15363.8,-15372.1,0.172238,0.553462,NA,NA,NA,NA
